0,1,1,1
0.001,1.0001,1.028,0.99935
0.002,1.0004,1.056,0.99873
0.003,1.001,1.0839,0.99813
0.004,1.0018,1.1118,0.99757
0.005,1.0028,1.1398,0.99703
0.006,1.004,1.1677,0.99653
0.007,1.0054,1.1957,0.99606
0.008,1.007,1.2237,0.99561
0.009,1.0088,1.2517,0.9952
0.01,1.0109,1.2797,0.99482
0.011,1.0131,1.3078,0.99447
0.012,1.0156,1.3359,0.99416
0.013,1.0183,1.364,0.99387
0.014,1.0211,1.3922,0.99362
0.015,1.0242,1.4205,0.99341
0.016,1.0275,1.4488,0.99322
0.017,1.0309,1.4772,0.99307
0.018,1.0346,1.5056,0.99296
0.019,1.0385,1.5342,0.99288
0.02,1.0425,1.5628,0.99283
0.021,1.0468,1.5915,0.99283
0.022,1.0513,1.6204,0.99286
0.023,1.0559,1.6493,0.99292
0.024,1.0608,1.6783,0.99303
0.025,1.0658,1.7075,0.99318
0.026,1.071,1.7367,0.99336
0.027,1.0764,1.7661,0.99358
0.028,1.0821,1.7957,0.99385
0.029,1.0879,1.8253,0.99416
0.03,1.0939,1.8551,0.99451
0.031,1.1,1.8851,0.9949
0.032,1.1064,1.9152,0.99534
0.033,1.113,1.9454,0.99582
0.034,1.1197,1.9758,0.99635
0.035,1.1267,2.0064,0.99693
0.036,1.1338,2.0372,0.99755
0.037,1.1411,2.0681,0.99822
0.038,1.1486,2.0992,0.99894
0.039,1.1563,2.1305,0.99971
0.04,1.1642,2.162,1.0005
0.041,1.1723,2.1937,1.0014
0.042,1.1806,2.2256,1.0023
0.043,1.189,2.2578,1.0033
0.044,1.1977,2.2901,1.0044
0.045,1.2065,2.3226,1.0055
0.046,1.2155,2.3554,1.0066
0.047,1.2247,2.3884,1.0078
0.048,1.2341,2.4217,1.0091
0.049,1.2437,2.4551,1.0105
0.05,1.2535,2.4889,1.0119
0.051,1.2635,2.5228,1.0133
0.052,1.2737,2.5571,1.0149
0.053,1.284,2.5916,1.0164
0.054,1.2946,2.6263,1.0181
0.055,1.3054,2.6613,1.0199
0.056,1.3163,2.6966,1.0217
0.057,1.3274,2.7322,1.0236
0.058,1.3388,2.7681,1.0255
0.059,1.3503,2.8043,1.0275
0.06,1.362,2.8408,1.0297
0.061,1.374,2.8775,1.0319
0.062,1.3861,2.9146,1.0341
0.063,1.3984,2.952,1.0365
0.064,1.411,2.9897,1.0389
0.065,1.4237,3.0277,1.0415
0.066,1.4366,3.0661,1.0441
0.067,1.4498,3.1048,1.0468
0.068,1.4631,3.1438,1.0496
0.069,1.4766,3.1832,1.0525
0.07,1.4904,3.223,1.0555
0.071,1.5044,3.2631,1.0586
0.072,1.5185,3.3035,1.0618
0.073,1.5329,3.3444,1.0651
0.074,1.5475,3.3856,1.0685
0.075,1.5623,3.4271,1.072
0.076,1.5774,3.4691,1.0756
0.077,1.5926,3.5114,1.0794
0.078,1.6081,3.5542,1.0832
0.079,1.6237,3.5973,1.0872
0.08,1.6396,3.6409,1.0913
0.081,1.6558,3.6849,1.0955
0.082,1.6721,3.7292,1.0998
0.083,1.6887,3.774,1.1043
0.084,1.7055,3.8193,1.1089
0.085,1.7225,3.865,1.1136
0.086,1.7398,3.9111,1.1185
0.087,1.7572,3.9576,1.1235
0.088,1.775,4.0046,1.1286
0.089,1.7929,4.0521,1.134
0.09,1.8111,4.1,1.1394
0.091,1.8295,4.1485,1.145
0.092,1.8482,4.1973,1.1508
0.093,1.8671,4.2467,1.1567
0.094,1.8863,4.2966,1.1628
0.095,1.9057,4.3469,1.169
0.096,1.9253,4.3977,1.1754
0.097,1.9453,4.4491,1.182
0.098,1.9654,4.501,1.1888
0.099,1.9858,4.5534,1.1958
0.1,2.0065,4.6063,1.2029
0.101,2.0274,4.6597,1.2102
0.102,2.0486,4.7137,1.2178
0.103,2.0701,4.7682,1.2255
0.104,2.0918,4.8233,1.2334
0.105,2.1138,4.8789,1.2416
