-1,-0.4
-0.6,-0.28
0.288,-0.168
0.73247,0.08064
0.43683,0.20509
0.97611,0.12231
-0.021027,0.27331
1.2728,-0.0058876
-0.94985,0.35638
0.27373,-0.26596
0.64413,0.076643
0.57876,0.18036
0.77841,0.16205
0.43495,0.21795
0.99094,0.12179
-0.056557,0.27746
1.2736,-0.015836
-0.96238,0.35661
0.24521,-0.26947
0.65838,0.06866
0.5485,0.18435
0.82332,0.15358
0.34016,0.23053
1.0917,0.095244
-0.33487,0.30567
1.1711,-0.093764
-0.73954,0.32791
0.6716,-0.20707
0.25167,0.18805
1.112,0.070468
-0.4135,0.31137
1.1062,-0.11578
-0.58418,0.30973
0.90021,-0.16357
-0.13603,0.25206
1.2299,-0.038089
-0.85314,0.34436
0.47094,-0.23888
0.49497,0.13186
0.83786,0.13859
0.29617,0.2346
1.1293,0.082928
-0.44756,0.31622
1.0758,-0.12532
-0.51423,0.30123
0.98391,-0.14398
-0.30569,0.2755
1.1634,-0.085593
-0.70968,0.32574
0.72136,-0.19871
0.17686,0.20198
1.1644,0.049521
-0.5776,0.32604
0.9257,-0.16173
-0.19003,0.2592
1.2159,-0.053209
-0.82719,0.34044
0.51935,-0.23161
0.44472,0.14542
0.90809,0.12452
0.13498,0.25426
1.2324,0.037794
-0.78478,0.34507
0.60602,-0.21974
0.33955,0.16968
1.0313,0.095075
-0.18129,0.28877
1.2493,-0.050762
-0.92376,0.34981
0.32582,-0.25865
0.61396,0.09123
0.6389,0.17191
0.68208,0.17889
0.62061,0.19098
0.72879,0.17377
0.53641,0.20406
0.85878,0.15019
0.26519,0.24046
1.1561,0.074254
-0.52953,0.3237
0.98721,-0.14827
-0.31778,0.27642
1.1552,-0.088977
-0.69048,0.32347
0.75136,-0.19333
0.12922,0.21038
1.1903,0.036182
-0.66412,0.3333
0.80403,-0.18595
0.038283,0.22513
1.2234,0.010719
-0.78524,0.34254
0.60261,-0.21987
0.34436,0.16873
1.0264,0.096421
-0.16785,0.2874
1.2536,-0.046999
-0.93279,0.35101
0.30689,-0.26118
0.6258,0.08593
0.61598,0.17522
0.7199,0.17247
0.55056,0.20157
0.83783,0.15416
0.31181,0.23459
1.1179,0.087306
-0.4124,0.31302
1.1089,-0.11547
-0.59115,0.3105
0.89115,-0.16552
-0.1185,0.24952
1.2327,-0.033181
-0.85655,0.34515
0.46473,-0.23984
0.501,0.13012
0.82892,0.14028
0.31574,0.2321
1.1125,0.088409
-0.39668,0.31149
1.1227,-0.11107
-0.62351,0.31434
0.84783,-0.17458
-0.037157,0.23739
1.2357,-0.010404
-0.84285,0.34601
0.49352,-0.236
0.47172,0.13819
0.87116,0.13208
0.22138,0.24392
1.1851,0.061986
-0.62341,0.33183
0.86546,-0.17456
-0.073383,0.24233
1.2359,-0.020547
-0.85339,0.34604
0.47212,-0.23895
0.49358,0.13219
0.83985,0.1382
0.29178,0.23516
1.133,0.081699
-0.45871,0.31724
1.0647,-0.12844
-0.48885,0.29813
1.0114,-0.13688
-0.36429,0.28318
1.1239,-0.102
-0.61786,0.3147
0.85659,-0.173
-0.053504,0.23985
1.2364,-0.014981
-0.84944,0.3462
0.48035,-0.23784
0.48528,0.1345
0.8519,0.13588
0.26499,0.23853
1.1543,0.074198
-0.5246,0.3232
0.99294,-0.14689
-0.33001,0.27802
1.1473,-0.092404
-0.67205,0.32125
0.77927,-0.18818
0.083119,0.21819
1.2099,0.023273
-0.73337,0.33877
0.69338,-0.20534
0.21773,0.19415
1.1373,0.060964
-0.49107,0.31843
1.0291,-0.1375
-0.40824,0.28814
1.0881,-0.11431
-0.53517,0.30468
0.96099,-0.14985
-0.25806,0.26908
1.1892,-0.072256
-0.7692,0.33297
0.62297,-0.21537
0.31891,0.17443
1.0524,0.089295
-0.23973,0.29467
1.2257,-0.067123
-0.86995,0.3432
0.43502,-0.24359
0.52932,0.12181
0.78559,0.14821
0.40762,0.21997
1.0206,0.11413
-0.13576,0.28576
1.2636,-0.038014
-0.95417,0.35382
0.26129,-0.26717
0.6509,0.073162
0.56475,0.18225
0.79952,0.15813
0.39105,0.22387
1.0404,0.1095
-0.18932,0.2913
1.2483,-0.053009
-0.92289,0.34952
0.32746,-0.25841
0.61292,0.091689
0.64089,0.17162
0.67873,0.17945
0.62664,0.19004
0.71883,0.17546
0.55541,0.20127
0.8311,0.15551
0.32664,0.23271
1.1047,0.09146
-0.3729,0.30931
1.1424,-0.10441
-0.67062,0.31988
0.78021,-0.18777
0.08176,0.21846
1.2104,0.022893
-0.73529,0.33892
0.69013,-0.20588
0.22258,0.19324
1.1338,0.062322
-0.48025,0.31746
1.0407,-0.13447
-0.43412,0.29139
1.0652,-0.12155
-0.48324,0.29827
1.018,-0.13531
-0.379,0.28505
1.1127,-0.10612
-0.59179,0.31155
0.8913,-0.1657
-0.11899,0.24956
1.2326,-0.033318
-0.8564,0.34512
0.46502,-0.23979
0.50072,0.1302
0.82934,0.1402
0.31483,0.23222
1.1133,0.088153
-0.3991,0.31172
1.1206,-0.11175
-0.61859,0.31376
0.85458,-0.17321
-0.049569,0.23928
1.2363,-0.013879
-0.8481,0.34617
0.48304,-0.23747
0.48254,0.13525
0.85584,0.13511
0.25616,0.23963
1.1609,0.071725
-0.54548,0.32505
0.96799,-0.15273
-0.27715,0.27104
1.1789,-0.077601
-0.74527,0.33008
0.66357,-0.20868
0.26294,0.1858
1.1028,0.073623
-0.38587,0.30879
1.1301,-0.10804
-0.64065,0.31643
0.82391,-0.17938
0.0060224,0.2307
1.2307,0.0016863
-0.81572,0.34458
0.54611,-0.2284
0.41372,0.15291
0.94752,0.11584
0.038499,0.2653
1.2635,0.01078
-0.90502,0.35379
0.37092,-0.2534
0.5815,0.10386
0.69809,0.16282
0.57802,0.19547
0.79453,0.16185
0.40431,0.22247
1.0263,0.11321
-0.15078,0.28737
1.2601,-0.042217
-0.9476,0.35282
0.27529,-0.26533
0.64373,0.07708
0.57981,0.18025
0.77683,0.16235
0.43819,0.21751
0.9871,0.12269
-0.046549,0.27639
1.2738,-0.013034
-0.96008,0.35666
0.25056,-0.26882
0.65584,0.070158
0.55401,0.18364
0.81533,0.15512
0.35741,0.22829
1.075,0.10007
-0.28668,0.301
1.2024,-0.08027
-0.81513,0.33667
0.53934,-0.22824
0.42269,0.15102
0.93661,0.11835
0.065662,0.26225
1.2571,0.018385
-0.87791,0.35198
0.42711,-0.24581
0.53527,0.11959
0.77577,0.14988
0.42769,0.21722
0.99771,0.11975
-0.074762,0.27936
1.2727,-0.020933
-0.96451,0.35634
0.24002,-0.27006
0.66081,0.067205
0.5432,0.18503
0.83094,0.1521
0.32354,0.23266
1.1071,0.090591
-0.38008,0.30997
1.1366,-0.10642
-0.6567,0.31825
0.80074,-0.18388
0.046694,0.22421
1.2216,0.013074
-0.77767,0.34205
