0,1,1,1
0.00048535,1,1.0126,0.99919
0.0009707,1.0001,1.0252,0.9984
0.0014561,1.0003,1.0378,0.99761
0.0019414,1.0005,1.0504,0.99682
0.0043682,1.0024,1.1134,0.99301
0.0067949,1.0059,1.1765,0.98939
0.0092217,1.0107,1.2396,0.98595
0.011648,1.017,1.303,0.98271
0.014477,1.026,1.3773,0.97918
0.017306,1.0368,1.4521,0.97594
0.020135,1.0495,1.5276,0.97298
0.022963,1.0639,1.604,0.97033
0.026014,1.0813,1.6874,0.96783
0.029064,1.1008,1.772,0.96572
0.032114,1.1223,1.8582,0.96403
0.035164,1.1457,1.9459,0.96277
0.038458,1.1732,2.0425,0.96193
0.041752,1.203,2.1414,0.96167
0.045045,1.235,2.2427,0.96202
0.048339,1.2694,2.3467,0.96303
0.051886,1.3089,2.4618,0.96491
0.055434,1.3512,2.5804,0.96766
0.058981,1.3961,2.7027,0.97136
0.062529,1.4439,2.829,0.97608
0.066337,1.4983,2.9693,0.98238
0.070146,1.556,3.1148,0.99005
0.073954,1.617,3.2658,0.99922
0.077762,1.6816,3.4226,1.01
0.08183,1.7544,3.5969,1.0235
0.085897,1.8315,3.7785,1.0392
0.089965,1.9129,3.968,1.0573
0.094032,1.9987,4.1656,1.0781
0.098346,2.0948,4.3847,1.1033
0.10266,2.1964,4.6141,1.1321
0.10697,2.3035,4.8542,1.1648
0.11129,2.4165,5.1057,1.2019
0.11582,2.5419,5.383,1.2461
0.12036,2.6744,5.6742,1.2961
0.1249,2.8143,5.9799,1.3526
0.12944,2.9618,6.3007,1.4163
0.13418,3.1246,6.6529,1.4914
0.13892,3.2965,7.0233,1.5761
0.14366,3.4781,7.4125,1.6714
0.1484,3.6697,7.8215,1.7787
0.15319,3.8738,8.2551,1.9003
0.15797,4.0892,8.7104,2.0367
0.16276,4.3163,9.1881,2.1897
0.16754,4.5556,9.6889,2.3611
0.17203,4.792,10.181,2.5403
0.17653,5.04,10.694,2.7392
0.18102,5.3001,11.229,2.9596
0.18551,5.5728,11.785,3.2037
0.18977,5.8434,12.334,3.4591
0.19403,6.1259,12.902,3.7399
0.19829,6.4208,13.49,4.0483
0.20255,6.7283,14.097,4.3867
0.20664,7.0355,14.698,4.7419
0.21073,7.3547,15.315,5.1294
0.21481,7.6862,15.947,5.5516
0.2189,8.03,16.594,6.0112
0.22287,8.3758,17.235,6.4957
0.22684,8.7333,17.887,7.0205
0.23081,9.1024,18.547,7.588
0.23478,9.483,19.213,8.2009
0.2387,9.8703,19.876,8.854
0.24263,10.268,20.54,9.5564
0.24655,10.676,21.2,10.31
0.25048,11.094,21.855,11.118
0.25449,11.531,22.512,12.002
0.25851,11.976,23.153,12.946
0.26252,12.428,23.772,13.952
0.26654,12.886,24.362,15.02
0.27107,13.409,24.986,16.302
0.27561,13.935,25.555,17.664
0.28014,14.462,26.057,19.103
0.28467,14.985,26.481,20.617
0.28868,15.443,26.782,22.013
0.29268,15.893,27.004,23.458
0.29669,16.332,27.141,24.947
0.30069,16.758,27.184,26.473
0.30406,17.102,27.142,27.779
0.30743,17.433,27.025,29.099
0.3108,17.748,26.83,30.428
0.31417,18.044,26.554,31.758
0.31712,18.288,26.242,32.921
0.32008,18.514,25.866,34.074
0.32303,18.722,25.425,35.212
0.32599,18.91,24.918,36.331
0.32878,19.068,24.381,37.362
0.33157,19.206,23.787,38.366
0.33435,19.323,23.138,39.338
0.33714,19.418,22.436,40.273
0.33989,19.49,21.697,41.154
0.34263,19.539,20.911,41.991
0.34538,19.565,20.083,42.781
0.34812,19.567,19.215,43.52
0.35064,19.548,18.388,44.152
0.35316,19.509,17.534,44.737
0.35567,19.449,16.657,45.273
0.35819,19.368,15.76,45.759
0.3605,19.276,14.921,46.162
0.36282,19.167,14.071,46.521
0.36513,19.04,13.214,46.836
0.36745,18.897,12.351,47.107
0.36964,18.746,11.533,47.324
0.37183,18.581,10.714,47.502
0.37402,18.402,9.8988,47.641
0.37621,18.209,9.0881,47.743
0.37832,18.01,8.3131,47.807
0.38043,17.799,7.5466,47.838
0.38255,17.577,6.7901,47.836
0.38466,17.344,6.0455,47.803
0.38671,17.107,5.3337,47.743
0.38877,16.86,4.6359,47.656
0.39082,16.604,3.953,47.542
0.39288,16.34,3.2863,47.405
0.39488,16.076,2.6546,47.249
0.39687,15.804,2.0399,47.072
0.39887,15.526,1.4426,46.877
0.40087,15.242,0.86355,46.663
0.40277,14.966,0.33022,46.444
0.40467,14.686,-0.18596,46.212
0.40656,14.402,-0.68475,45.966
0.40846,14.113,-1.166,45.709
0.41015,13.854,-1.5791,45.471
0.41184,13.592,-1.9783,45.226
0.41353,13.328,-2.3634,44.973
0.41522,13.062,-2.7345,44.714
0.41746,12.708,-3.2045,44.363
0.41969,12.351,-3.6504,44.004
0.42193,11.992,-4.0724,43.637
0.42417,11.632,-4.4711,43.265
0.42694,11.185,-4.934,42.798
0.42972,10.738,-5.3628,42.326
0.43249,10.292,-5.7585,41.852
0.43527,9.8472,-6.1226,41.378
0.43878,9.2887,-6.5398,40.781
0.44229,8.736,-6.9114,40.189
0.4458,8.1902,-7.2401,39.605
0.44931,7.6526,-7.5291,39.031
0.45419,6.9218,-7.8697,38.255
0.45906,6.2111,-8.147,37.506
0.46394,5.5223,-8.3684,36.787
0.46882,4.857,-8.5408,36.1
0.47272,4.3415,-8.6481,35.572
0.47663,3.8421,-8.7311,35.065
0.48054,3.359,-8.7929,34.579
0.48444,2.8925,-8.8359,34.113
0.4879,2.494,-8.8604,33.719
0.49135,2.1085,-8.8737,33.34
0.4948,1.7357,-8.8773,32.976
0.49825,1.3756,-8.8725,32.626
0.50159,1.0394,-8.8609,32.302
0.50493,0.71475,-8.8435,31.99
0.50827,0.40137,-8.8212,31.69
0.5116,0.099085,-8.7948,31.402
0.51484,-0.1836,-8.7659,31.133
0.51807,-0.45632,-8.7345,30.875
0.52131,-0.71933,-8.7011,30.626
0.52454,-0.97287,-8.6661,30.387
0.52829,-1.2552,-8.6243,30.12
0.53204,-1.5256,-8.5817,29.865
0.53579,-1.7845,-8.5388,29.621
0.53954,-2.0322,-8.4961,29.387
0.54437,-2.3358,-8.4421,29.1
0.54921,-2.6226,-8.39,28.828
0.55404,-2.8934,-8.3403,28.569
0.55887,-3.1492,-8.2936,28.324
0.56319,-3.3658,-8.2548,28.116
0.5675,-3.5717,-8.219,27.917
0.57182,-3.7674,-8.1865,27.726
0.57614,-3.9535,-8.1573,27.544
0.58043,-4.1293,-8.1318,27.372
0.58471,-4.2967,-8.1099,27.206
0.589,-4.4562,-8.0915,27.048
0.59328,-4.6083,-8.0769,26.897
0.59766,-4.7567,-8.0657,26.749
0.60204,-4.8983,-8.0583,26.608
0.60642,-5.0336,-8.0548,26.474
0.6108,-5.1631,-8.0551,26.345
0.61532,-5.291,-8.0593,26.219
0.61984,-5.4136,-8.0674,26.098
0.62436,-5.5312,-8.0794,25.984
0.62889,-5.6442,-8.0951,25.876
0.63358,-5.7571,-8.1154,25.769
0.63828,-5.8659,-8.1395,25.669
0.64298,-5.9709,-8.1674,25.575
0.64768,-6.0724,-8.1988,25.486
0.65259,-6.1751,-8.2353,25.4
0.65749,-6.2746,-8.2754,25.321
0.66239,-6.3714,-8.319,25.247
0.6673,-6.4658,-8.3658,25.18
0.67244,-6.5623,-8.4182,25.117
0.67758,-6.6566,-8.4737,25.06
0.68272,-6.7491,-8.5322,25.009
0.68786,-6.84,-8.5934,24.966
0.69326,-6.934,-8.6604,24.928
0.69866,-7.0266,-8.7299,24.897
0.70406,-7.1181,-8.8016,24.873
0.70947,-7.2085,-8.8752,24.857
0.71516,-7.3029,-8.9545,24.848
0.72085,-7.3966,-9.0352,24.847
0.72654,-7.4895,-9.117,24.854
0.73223,-7.5818,-9.1994,24.87
0.73822,-7.6785,-9.2867,24.895
0.74422,-7.7746,-9.3738,24.929
0.75021,-7.8702,-9.4604,24.972
0.75621,-7.9653,-9.546,25.023
0.76249,-8.0643,-9.6341,25.086
0.76878,-8.1626,-9.7201,25.159
0.77507,-8.2601,-9.8033,25.24
0.78135,-8.3566,-9.8832,25.33
0.78787,-8.4554,-9.9621,25.433
0.79439,-8.5529,-10.036,25.544
0.80091,-8.6487,-10.105,25.664
0.80743,-8.7427,-10.168,25.791
0.81408,-8.8363,-10.225,25.929
0.82073,-8.9273,-10.275,26.073
0.82738,-9.0154,-10.317,26.224
0.83403,-9.1003,-10.35,26.38
0.84072,-9.182,-10.375,26.542
0.84741,-9.2598,-10.391,26.707
0.8541,-9.3332,-10.396,26.876
0.86079,-9.4019,-10.392,27.046
0.8675,-9.4658,-10.377,27.218
0.87421,-9.5241,-10.352,27.39
0.88092,-9.5767,-10.316,27.561
0.88763,-9.6233,-10.27,27.729
0.89445,-9.664,-10.212,27.897
0.90127,-9.698,-10.144,28.06
0.90808,-9.7248,-10.066,28.218
0.9149,-9.7445,-9.9784,28.369
0.92206,-9.7571,-9.8762,28.519
0.92922,-9.7615,-9.7647,28.659
0.93639,-9.7576,-9.6445,28.789
0.94355,-9.7453,-9.5166,28.907
0.95055,-9.7254,-9.385,29.011
0.95755,-9.6977,-9.2478,29.102
0.96455,-9.6625,-9.1062,29.18
0.97155,-9.6199,-8.961,29.244
0.97801,-9.5744,-8.8251,29.291
0.98446,-9.5233,-8.6879,29.327
0.99091,-9.4667,-8.5502,29.35
0.99736,-9.4051,-8.4129,29.361
1.0036,-9.3412,-8.2813,29.361
1.0098,-9.2732,-8.1515,29.35
1.0161,-9.2015,-8.024,29.328
1.0223,-9.1266,-7.8995,29.295
1.0285,-9.0489,-7.7787,29.253
1.0347,-8.9687,-7.6619,29.2
1.0409,-8.8864,-7.5496,29.139
1.0472,-8.8025,-7.4422,29.069
1.0535,-8.7155,-7.338,28.988
1.0599,-8.6277,-7.2397,28.899
1.0662,-8.5394,-7.1476,28.803
1.0726,-8.451,-7.0619,28.699
1.0792,-8.3595,-6.9799,28.584
1.0858,-8.2688,-6.9052,28.463
1.0924,-8.1794,-6.838,28.336
1.099,-8.0917,-6.7785,28.204
1.106,-8.001,-6.7238,28.059
1.113,-7.913,-6.6778,27.91
1.12,-7.8281,-6.6403,27.757
1.127,-7.7468,-6.6114,27.601
1.1346,-7.6631,-6.5897,27.431
1.1422,-7.5842,-6.5776,27.258
1.1497,-7.5106,-6.5752,27.085
1.1573,-7.4425,-6.582,26.912
1.1658,-7.373,-6.6006,26.719
1.1743,-7.3112,-6.6303,26.528
1.1828,-7.2573,-6.6707,26.341
1.1914,-7.2115,-6.7215,26.157
1.201,-7.1697,-6.7909,25.956
1.2106,-7.1387,-6.8723,25.763
1.2202,-7.1186,-6.9653,25.58
1.2298,-7.1093,-7.0693,25.406
1.2395,-7.111,-7.1853,25.242
1.2493,-7.1238,-7.3114,25.09
1.259,-7.1475,-7.4467,24.953
1.2688,-7.182,-7.5905,24.831
1.2779,-7.2242,-7.7332,24.731
1.2871,-7.2755,-7.8821,24.646
1.2963,-7.3356,-8.0365,24.577
1.3055,-7.4041,-8.1955,24.525
1.314,-7.475,-8.3465,24.493
1.3226,-7.5526,-8.5,24.476
1.3311,-7.6364,-8.6551,24.474
1.3396,-7.7261,-8.8111,24.49
1.3477,-7.8167,-8.9597,24.52
1.3558,-7.9117,-9.1072,24.565
1.364,-8.0108,-9.2529,24.626
1.3721,-8.1134,-9.3957,24.703
1.3799,-8.2147,-9.5292,24.791
1.3877,-8.3183,-9.6581,24.893
1.3955,-8.4236,-9.7814,25.008
1.4033,-8.53,-9.8983,25.137
1.4109,-8.6335,-10.004,25.275
1.4184,-8.7369,-10.102,25.424
1.426,-8.8396,-10.191,25.584
1.4335,-8.941,-10.271,25.754
1.441,-9.039,-10.339,25.931
1.4484,-9.1345,-10.395,26.116
1.4559,-9.2267,-10.44,26.308
1.4633,-9.3151,-10.472,26.506
1.4704,-9.3947,-10.49,26.697
1.4775,-9.4697,-10.497,26.892
1.4845,-9.5396,-10.49,27.088
1.4916,-9.6038,-10.471,27.285
1.4985,-9.6605,-10.441,27.475
1.5053,-9.7109,-10.398,27.663
1.5122,-9.7547,-10.343,27.848
1.5191,-9.7916,-10.276,28.029
1.526,-9.8215,-10.197,28.206
1.533,-9.8437,-10.106,28.375
1.5399,-9.8579,-10.005,28.536
1.5469,-9.8641,-9.8938,28.688
1.5542,-9.8617,-9.7673,28.836
1.5615,-9.8503,-9.6316,28.971
1.5688,-9.8298,-9.4878,29.092
1.576,-9.8005,-9.337,29.199
1.5827,-9.7662,-9.1953,29.283
1.5893,-9.725,-9.0498,29.354
1.5959,-9.677,-8.9016,29.412
1.6025,-9.6225,-8.7515,29.456
1.6087,-9.5658,-8.6101,29.485
1.6149,-9.504,-8.4688,29.503
1.6211,-9.4375,-8.3282,29.508
1.6273,-9.3666,-8.1892,29.501
1.6334,-9.2931,-8.055,29.484
1.6395,-9.216,-7.9235,29.456
1.6456,-9.1359,-7.7955,29.417
1.6517,-9.053,-7.6713,29.368
1.6578,-8.9671,-7.5505,29.309
1.6639,-8.8792,-7.4347,29.24
1.6701,-8.7899,-7.3242,29.162
1.6762,-8.6994,-7.2195,29.076
1.6825,-8.6056,-7.118,28.978
1.6889,-8.5115,-7.0232,28.873
1.6952,-8.4176,-6.9353,28.761
1.7015,-8.3243,-6.8546,28.642
1.7081,-8.2276,-6.7778,28.511
1.7147,-8.1324,-6.7092,28.374
1.7214,-8.0392,-6.6487,28.231
1.728,-7.9483,-6.5964,28.085
1.7351,-7.8544,-6.5497,27.924
1.7421,-7.764,-6.5123,27.759
1.7492,-7.6775,-6.484,27.592
1.7563,-7.5953,-6.4648,27.423
1.764,-7.5108,-6.454,27.237
1.7717,-7.4321,-6.4535,27.05
1.7794,-7.3597,-6.4632,26.864
1.7872,-7.2937,-6.4828,26.679
1.796,-7.2265,-6.5169,26.469
1.8049,-7.1683,-6.563,26.264
1.8137,-7.1195,-6.6208,26.063
1.8225,-7.0802,-6.6897,25.868
1.8323,-7.0481,-6.7776,25.663
1.842,-7.0276,-6.8777,25.468
1.8517,-7.0189,-6.9894,25.283
1.8614,-7.0219,-7.112,25.111
1.871,-7.0362,-7.2435,24.955
1.8806,-7.0617,-7.3843,24.812
1.8902,-7.0981,-7.5338,24.686
1.8998,-7.1453,-7.6913,24.575
1.9087,-7.1984,-7.8439,24.489
1.9176,-7.2603,-8.0019,24.418
1.9266,-7.3306,-8.1647,24.364
1.9355,-7.4089,-8.3314,24.327
1.9439,-7.4897,-8.4911,24.309
1.9523,-7.5769,-8.6527,24.306
1.9607,-7.6702,-8.8154,24.321
1.969,-7.769,-8.9781,24.353
1.9771,-7.8683,-9.1329,24.399
1.9851,-7.9719,-9.286,24.462
1.9931,-8.0791,-9.4363,24.541
2.0012,-8.1895,-9.5828,24.635
2.0089,-8.2979,-9.7188,24.741
2.0166,-8.4082,-9.8493,24.861
2.0243,-8.5197,-9.9732,24.995
2.032,-8.6319,-10.09,25.143
2.0394,-8.7405,-10.194,25.299
2.0469,-8.8485,-10.289,25.466
2.0543,-8.9552,-10.375,25.643
2.0618,-9.06,-10.449,25.831
2.0691,-9.16,-10.511,26.023
2.0764,-9.2569,-10.56,26.223
2.0837,-9.3501,-10.596,26.429
2.091,-9.4387,-10.619,26.64
2.0979,-9.5177,-10.628,26.843
2.1048,-9.5917,-10.625,27.048
2.1117,-9.66,-10.608,27.253
2.1186,-9.7222,-10.578,27.458
2.1253,-9.7767,-10.536,27.657
2.1321,-9.8244,-10.481,27.852
2.1388,-9.8651,-10.414,28.043
2.1455,-9.8983,-10.335,28.229
2.1524,-9.9243,-10.242,28.411
2.1593,-9.9419,-10.138,28.584
2.1662,-9.9512,-10.023,28.748
2.173,-9.9518,-9.8986,28.901
2.1801,-9.9434,-9.7595,29.047
2.1873,-9.9257,-9.6117,29.179
2.1944,-9.8987,-9.4563,29.297
2.2015,-9.8627,-9.2945,29.4
2.2079,-9.8229,-9.1452,29.478
2.2143,-9.7762,-8.9927,29.543
2.2207,-9.7229,-8.838,29.595
2.2271,-9.6633,-8.6821,29.632
2.2331,-9.6014,-8.5344,29.656
2.2391,-9.5346,-8.3872,29.667
2.2452,-9.463,-8.2414,29.666
2.2512,-9.3871,-8.0975,29.654
2.2572,-9.3084,-7.9581,29.63
2.2631,-9.2263,-7.8219,29.595
2.2691,-9.1411,-7.6896,29.549
2.2751,-9.0534,-7.5616,29.494
2.2811,-8.9623,-7.4369,29.427
2.2871,-8.8693,-7.3175,29.351
2.2932,-8.7751,-7.204,29.266
2.2992,-8.6798,-7.0966,29.172
2.3054,-8.5809,-6.9924,29.067
2.3117,-8.4819,-6.8953,28.954
2.3179,-8.3833,-6.8056,28.834
2.3241,-8.2854,-6.7234,28.707
2.3307,-8.1838,-6.6452,28.567
2.3372,-8.084,-6.5755,28.422
2.3438,-7.9864,-6.5144,28.271
2.3503,-7.8913,-6.4618,28.116
2.3573,-7.7929,-6.415,27.946
2.3643,-7.6984,-6.3778,27.773
2.3713,-7.6081,-6.3502,27.597
2.3784,-7.5223,-6.3318,27.419
2.386,-7.434,-6.3222,27.223
2.3937,-7.3519,-6.3234,27.026
2.4014,-7.2763,-6.335,26.831
2.409,-7.2075,-6.3566,26.636
2.4178,-7.1373,-6.3936,26.416
2.4266,-7.0767,-6.4429,26.2
2.4354,-7.0259,-6.5042,25.989
2.4442,-6.9849,-6.577,25.785
2.454,-6.9514,-6.6701,25.568
2.4637,-6.9302,-6.7759,25.361
2.4734,-6.9214,-6.8938,25.166
2.4831,-6.9248,-7.0231,24.984
2.4926,-6.9399,-7.1597,24.82
2.5021,-6.9665,-7.306,24.671
2.5116,-7.0043,-7.4612,24.538
2.5211,-7.0532,-7.6246,24.421
2.53,-7.1086,-7.7842,24.328
2.5389,-7.1731,-7.9496,24.252
2.5477,-7.2463,-8.1201,24.193
2.5566,-7.3281,-8.295,24.152
2.565,-7.4128,-8.4635,24.13
2.5734,-7.5044,-8.6343,24.125
2.5818,-7.6024,-8.8065,24.138
2.5902,-7.7064,-8.9791,24.168
2.5982,-7.811,-9.1437,24.215
2.6063,-7.9202,-9.3067,24.278
2.6143,-8.0335,-9.4672,24.359
2.6223,-8.1503,-9.624,24.457
2.63,-8.2648,-9.7696,24.566
2.6377,-8.3814,-9.9098,24.691
2.6454,-8.4995,-10.043,24.83
2.6531,-8.6184,-10.169,24.985
2.6605,-8.7333,-10.282,25.147
2.6679,-8.8478,-10.386,25.322
2.6753,-8.9611,-10.479,25.508
2.6827,-9.0725,-10.561,25.705
2.69,-9.179,-10.629,25.907
2.6972,-9.2824,-10.685,26.117
2.7044,-9.382,-10.728,26.334
2.7117,-9.4771,-10.756,26.557
2.7185,-9.5617,-10.769,26.771
2.7253,-9.6413,-10.769,26.987
2.7321,-9.7151,-10.755,27.204
2.7389,-9.7827,-10.728,27.421
2.7455,-9.8421,-10.688,27.631
2.7522,-9.8946,-10.634,27.838
2.7588,-9.94,-10.568,28.041
2.7654,-9.9778,-10.489,28.239
2.7721,-10.008,-10.396,28.432
2.7788,-10.03,-10.292,28.618
2.7855,-10.043,-10.175,28.793
2.7923,-10.048,-10.048,28.958
2.7993,-10.043,-9.9053,29.118
2.8063,-10.028,-9.7526,29.264
2.8133,-10.004,-9.5915,29.395
2.8203,-9.9705,-9.4231,29.51
2.8266,-9.9323,-9.2668,29.599
