-1,-0.4
-0.8,-0.3
-0.196,-0.24
0.70622,-0.0588
0.24296,0.21187
1.1292,0.072888
-0.71232,0.33877
0.62841,-0.2137
0.23345,0.18852
1.1122,0.070034
-0.66184,0.33367
0.72043,-0.19855
0.074822,0.21613
1.2083,0.022447
-1.0215,0.36249
-0.098382,-0.30645
0.68,-0.029515
0.32313,0.204
1.0578,0.096939
-0.46964,0.31735
1.0086,-0.14089
-0.56497,0.30257
0.8557,-0.16949
-0.1946,0.25671
1.2037,-0.058379
-1.0868,0.36111
-0.29251,-0.32604
0.55417,-0.087753
0.4823,0.16625
0.84059,0.14469
0.15545,0.25218
1.2183,0.046636
-1.0315,0.3655
-0.12403,-0.30944
0.66902,-0.037208
0.33617,0.20071
1.0425,0.10085
-0.42066,0.31275
1.065,-0.1262
-0.71416,0.3195
0.60548,-0.21425
0.27251,0.18164
1.0777,0.081753
-0.54419,0.3233
0.90871,-0.16326
-0.3193,0.27261
1.1299,-0.095791
-0.88306,0.33896
0.24726,-0.26492
0.64949,0.074177
0.4836,0.19485
0.86743,0.14508
0.091666,0.26023
1.2485,0.0275
-1.1546,0.37454
-0.49191,-0.34639
0.31484,-0.14757
0.71365,0.094451
0.38143,0.2141
1.0104,0.11443
-0.31488,0.30312
1.1643,-0.094463
-0.99235,0.3493
-0.029378,-0.29771
0.70109,-0.0088133
0.30306,0.21033
1.0817,0.090917
-0.54732,0.32452
0.90514,-0.1642
-0.31118,0.27154
1.136,-0.093354
-0.89997,0.34079
0.20687,-0.26999
0.6701,0.062061
0.43342,0.20103
0.93803,0.13003
-0.10184,0.28141
1.2669,-0.030553
-1.2776,0.38007
-0.90497,-0.38327
-0.52983,-0.27149
0.3355,-0.15895
0.68347,0.10065
0.44667,0.20504
0.92572,0.134
-0.065736,0.27772
1.2717,-0.019721
-1.2837,0.3815
-0.92557,-0.38511
-0.58447,-0.27767
0.24408,-0.17534
0.74125,0.073225
0.30399,0.22238
1.093,0.091197
-0.58132,0.3279
0.8548,-0.1744
-0.19734,0.25644
1.2019,-0.059203
-1.0816,0.36057
-0.27737,-0.32449
0.5678,-0.083212
0.46544,0.17034
0.86705,0.13963
0.087138,0.26012
1.2495,0.026141
-1.1596,0.37485
-0.50756,-0.34787
0.29147,-0.15227
0.7288,0.08744
0.34384,0.21864
1.0531,0.10315
-0.44955,0.31594
1.033,-0.13487
-0.6288,0.3099
0.75636,-0.18864
0.010444,0.22691
1.2268,0.0031333
-1.1038,0.36803
-0.3376,-0.33113
0.50931,-0.10128
0.53557,0.15279
0.75122,0.16067
0.37061,0.22537
1.0331,0.11118
-0.38297,0.30992
1.1046,-0.11489
-0.82307,0.33138
0.38295,-0.24692
0.54777,0.11488
0.69482,0.16433
0.48845,0.20844
0.87442,0.14654
0.076073,0.26233
1.2542,0.022822
-1.1795,0.37627
-0.57141,-0.35385
0.18904,-0.17142
0.77855,0.056711
0.20812,0.23356
1.1729,0.062435
-0.86362,0.35188
0.3077,-0.25909
0.60836,0.092309
0.57416,0.18251
0.72099,0.17225
0.4445,0.2163
0.93969,0.13335
-0.10288,0.28191
1.2671,-0.030863
-1.2786,0.38013
-0.90857,-0.38358
-0.53928,-0.27257
0.32027,-0.16178
0.69461,0.096082
0.4206,0.20838
0.96071,0.12618
-0.16598,0.28821
1.2496,-0.049793
-1.2361,0.37489
-0.76407,-0.37082
-0.18814,-0.22922
0.72123,-0.056441
0.21532,0.21637
1.1515,0.064597
-0.7916,0.34544
0.46815,-0.23748
0.45569,0.14045
0.84974,0.13671
0.12584,0.25492
1.2328,0.037751
-1.0898,0.36983
-0.2929,-0.32694
0.55295,-0.08787
0.48407,0.16589
0.83783,0.14522
0.16247,0.25135
1.2144,0.04874
-1.0159,0.36432
-0.080621,-0.30478
0.68612,-0.024186
0.31674,0.20584
1.0654,0.095023
-0.49403,0.31961
0.97792,-0.14821
-0.48708,0.29338
0.96124,-0.14612
-0.43969,0.28837
1.0177,-0.13191
-0.58195,0.30531
0.83119,-0.17458
-0.1418,0.24936
1.2212,-0.042541
-1.1304,0.36636
-0.42262,-0.33913
0.41082,-0.12679
0.63693,0.12325
0.5553,0.19108
0.75938,0.16659
0.35928,0.22781
1.0471,0.10778
-0.4272,0.31413
1.0586,-0.12816
-0.69714,0.31759
0.63718,-0.20914
0.22247,0.19115
1.1219,0.06674
-0.69528,0.33656
0.65979,-0.20858
0.18197,0.19794
1.1516,0.054592
-0.80199,0.34547
0.44501,-0.2406
0.48215,0.1335
0.80805,0.14465
0.23053,0.24241
1.168,0.069158
-0.8408,0.3504
0.36067,-0.25224
0.56564,0.1082
0.66027,0.16969
0.55935,0.19808
0.76007,0.1678
0.35902,0.22802
1.0476,0.10771
-0.42864,0.31427
1.057,-0.12859
-0.69287,0.31711
0.64502,-0.20786
0.20966,0.19351
1.132,0.062898
-0.73099,0.33959
0.59151,-0.2193
0.29087,0.17745
1.059,0.08726
-0.48283,0.3177
0.99132,-0.14485
-0.52066,0.2974
0.91787,-0.1562
-0.33569,0.27536
1.1176,-0.10071
-0.84935,0.33528
0.32532,-0.25481
0.59703,0.097597
0.59858,0.17911
0.67749,0.17957
0.53699,0.20325
0.79955,0.1611
0.26611,0.23986
1.1407,0.079833
-0.74192,0.34222
0.57159,-0.22258
0.32002,0.17148
1.0281,0.096006
-0.38378,0.30843
1.1022,-0.11514
-0.81599,0.33067
0.39848,-0.2448
0.5329,0.11954
0.72197,0.15987
0.43013,0.21659
0.95757,0.12904
-0.15469,0.28727
1.2538,-0.046406
-1.2471,0.37613
-0.80134,-0.37414
-0.27315,-0.2404
0.65515,-0.081944
0.31715,0.19654
1.0557,0.095146
-0.46522,0.31672
1.0137,-0.13957
-0.57822,0.30411
0.83604,-0.17347
-0.15202,0.25081
1.2185,-0.045605
-1.1241,0.36554
-0.40352,-0.33723
0.43481,-0.12106
0.61426,0.13044
0.60219,0.18428
0.67659,0.18066
0.53978,0.20298
0.79507,0.16193
0.27694,0.23852
1.1311,0.083083
-0.7082,0.33934
0.63717,-0.21246
0.21916,0.19115
1.1239,0.065747
-0.7027,0.33717
0.64588,-0.21081
0.20517,0.19376
1.1348,0.061551
-0.74142,0.34045
0.57086,-0.22243
0.32134,0.17126
1.0267,0.096402
-0.37934,0.30801
1.1066,-0.1138
-0.82804,0.33197
0.37205,-0.24841
0.55779,0.11162
0.67603,0.16734
0.52752,0.20281
0.81322,0.15826
0.23239,0.24397
1.1684,0.069716
-0.84138,0.35051
0.35941,-0.25242
0.56674,0.10782
0.65815,0.17002
0.56359,0.19745
0.75277,0.16908
0.37576,0.22583
1.0282,0.11273
-0.36722,0.30845
1.1197,-0.11017
-0.86523,0.3359
0.28781,-0.25957
0.62446,0.086343
0.54041,0.18734
0.77847,0.16212
0.31369,0.23354
1.0958,0.094108
-0.58691,0.32873
0.84649,-0.17607
-0.17924,0.25395
1.209,-0.053772
-1.1,0.36269
-0.33138,-0.33001
0.51625,-0.099415
0.52746,0.15488
0.76537,0.15824
0.33813,0.22961
1.0695,0.10144
-0.50006,0.32086
0.97078,-0.15002
-0.4694,0.29123
0.98277,-0.14082
