-1,-0.4
-0.56,-0.22
0.41622,-0.1232
0.67584,0.091569
0.56173,0.14868
0.78266,0.12358
0.41302,0.17218
0.97431,0.090864
-0.010292,0.21435
1.2142,-0.0022642
-0.7125,0.26713
0.67825,-0.15675
0.30963,0.14921
1.038,0.068118
-0.18174,0.22836
1.19,-0.039982
-0.68279,0.26181
0.72101,-0.15021
0.24675,0.15862
1.088,0.054286
-0.31884,0.23936
1.1214,-0.070145
-0.52898,0.24672
0.92213,-0.11638
-0.10274,0.20287
1.1906,-0.022603
-0.667,0.26194
0.74587,-0.14674
0.20793,0.16409
1.1139,0.045745
-0.39365,0.24507
1.0653,-0.086603
-0.40308,0.23437
1.0459,-0.088677
-0.35761,0.2301
1.0818,-0.078674
-0.43609,0.23799
1.0174,-0.09594
-0.29662,0.22382
1.1218,-0.065257
-0.52495,0.24679
0.92713,-0.11549
-0.11259,0.20397
1.1893,-0.024769
-0.66541,0.26164
0.74802,-0.14639
0.20455,0.16456
1.116,0.045002
-0.39979,0.24553
1.0601,-0.087955
-0.39162,0.23323
1.0553,-0.086156
-0.37806,0.23217
1.0664,-0.083173
-0.40227,0.2346
1.0469,-0.0885
-0.35983,0.23032
1.0801,-0.079162
-0.43249,0.23763
1.0206,-0.095149
-0.30354,0.22454
1.1177,-0.06678
-0.51581,0.24589
0.93725,-0.11348
-0.13247,0.2062
1.1858,-0.029144
-0.66035,0.26088
0.75505,-0.14528
0.19341,0.16611
1.1227,0.042549
-0.41963,0.247
1.0427,-0.092319
-0.35358,0.2294
1.0844,-0.077787
-0.44181,0.23856
1.0121,-0.097199
-0.28552,0.22267
1.1281,-0.062815
-0.53905,0.24818
0.91111,-0.11859
-0.081543,0.20045
1.1927,-0.017939
-0.66817,0.2624
0.74452,-0.147
0.21,0.16379
1.1126,0.0462
-0.38984,0.24478
1.0685,-0.085765
-0.4101,0.23507
1.04,-0.090222
-0.34482,0.22879
1.0909,-0.07586
-0.45626,0.23999
0.99851,-0.10038
-0.25693,0.21967
1.1431,-0.056524
-0.57227,0.25148
0.87159,-0.1259
-0.0071159,0.19175
1.1917,-0.0015655
-0.64891,0.26217
0.77371,-0.14276
0.16283,0.17022
1.1395,0.035823
-0.47028,0.25068
0.99413,-0.10346
-0.24988,0.21871
1.1463,-0.054974
-0.57916,0.25218
0.86309,-0.12741
0.0084713,0.18988
1.1898,0.0018637
-0.64025,0.26176
0.78625,-0.14086
0.14205,0.17297
1.1496,0.031252
-0.50169,0.2529
0.96094,-0.11037
-0.18152,0.21141
1.1732,-0.039934
-0.63652,0.2581
0.78812,-0.14003
0.13945,0.17339
1.1508,0.030678
-0.50564,0.25318
0.9566,-0.11124
-0.17275,0.21045
1.1758,-0.038005
-0.64181,0.25868
0.78086,-0.1412
0.15151,0.17179
1.1452,0.033332
-0.48789,0.25194
0.97582,-0.10733
-0.21191,0.21468
1.1626,-0.04662
-0.61449,0.25577
0.81775,-0.13519
0.089094,0.17991
1.1707,0.019601
-0.57022,0.25755
0.88038,-0.12545
-0.024528,0.19368
1.193,-0.0053961
-0.65633,0.26246
0.76277,-0.14439
0.1807,0.16781
1.1299,0.039753
-0.44128,0.24859
1.0227,-0.097081
-0.31035,0.22499
1.1133,-0.068277
-0.50594,0.24492
0.94799,-0.11131
-0.15378,0.20856
1.1811,-0.033831
-0.6521,0.25985
0.76657,-0.14346
0.17488,0.16865
1.1332,0.038473
-0.45105,0.2493
1.0133,-0.099232
-0.29028,0.22293
1.1252,-0.063862
-0.53245,0.24754
0.91867,-0.11714
-0.096133,0.20211
1.1914,-0.021149
-0.66766,0.26211
0.74501,-0.14688
0.20926,0.1639
1.1131,0.046038
-0.39121,0.24488
1.0674,-0.086066
-0.40759,0.23482
1.0421,-0.089669
-0.34942,0.22926
1.0876,-0.076873
-0.44909,0.23928
1.0053,-0.0988
-0.27119,0.22117
1.1359,-0.059663
-0.55627,0.24989
0.89095,-0.12238
-0.043174,0.19601
1.1938,-0.0094983
-0.66281,0.26265
0.75304,-0.14582
0.19639,0.16567
1.1209,0.043205
-0.41432,0.2466
1.0475,-0.09115
-0.36392,0.23045
1.0768,-0.080063
-0.42512,0.2369
1.0273,-0.093527
-0.31762,0.226
1.109,-0.069876
-0.49647,0.24397
0.95805,-0.10922
-0.17395,0.21077
1.1757,-0.038269
-0.64163,0.25865
0.78109,-0.14116
0.15112,0.17184
1.1454,0.033246
-0.48847,0.25198
0.97519,-0.10746
-0.21063,0.21454
1.1631,-0.046338
-0.61554,0.25588
0.81637,-0.13542
0.091484,0.1796
1.1699,0.020127
-0.56751,0.25738
0.88378,-0.12485
-0.030891,0.19443
1.1933,-0.006796
-0.65866,0.26253
0.75928,-0.14491
0.18635,0.16704
