0,1,1,1
0.001,1.0001,1.022,0.99868
0.002,1.0004,1.044,0.99738
0.003,1.0009,1.0659,0.99611
0.004,1.0016,1.0879,0.99487
0.005,1.0024,1.1098,0.99365
0.006,1.0035,1.1318,0.99246
0.007,1.0047,1.1537,0.99129
0.008,1.0062,1.1757,0.99015
0.009,1.0078,1.1977,0.98904
0.01,1.0096,1.2197,0.98795
0.011,1.0116,1.2417,0.98689
0.012,1.0137,1.2638,0.98586
0.013,1.0161,1.2859,0.98485
0.014,1.0186,1.308,0.98387
0.015,1.0213,1.3301,0.98292
0.016,1.0242,1.3523,0.982
0.017,1.0272,1.3746,0.98111
0.018,1.0304,1.3969,0.98025
0.019,1.0338,1.4192,0.97941
0.02,1.0373,1.4416,0.97861
0.021,1.0411,1.4641,0.97784
0.022,1.045,1.4866,0.9771
0.023,1.049,1.5093,0.97639
0.024,1.0532,1.5319,0.97571
0.025,1.0576,1.5547,0.97506
0.026,1.0622,1.5775,0.97445
0.027,1.0669,1.6005,0.97386
0.028,1.0718,1.6235,0.97332
0.029,1.0768,1.6466,0.9728
0.03,1.082,1.6698,0.97232
0.031,1.0874,1.6931,0.97188
0.032,1.0929,1.7165,0.97147
0.033,1.0986,1.74,0.9711
0.034,1.1045,1.7636,0.97076
0.035,1.1105,1.7873,0.97046
0.036,1.1167,1.8112,0.9702
0.037,1.123,1.8351,0.96998
0.038,1.1295,1.8592,0.9698
0.039,1.1361,1.8834,0.96965
0.04,1.1429,1.9078,0.96955
0.041,1.1499,1.9323,0.96949
0.042,1.157,1.9569,0.96947
0.043,1.1643,1.9816,0.9695
0.044,1.1717,2.0066,0.96956
0.045,1.1793,2.0316,0.96967
0.046,1.1871,2.0568,0.96983
0.047,1.195,2.0822,0.97003
0.048,1.203,2.1077,0.97028
0.049,1.2113,2.1334,0.97058
0.05,1.2196,2.1592,0.97092
0.051,1.2282,2.1852,0.97131
0.052,1.2369,2.2114,0.97175
0.053,1.2457,2.2378,0.97225
0.054,1.2547,2.2643,0.97279
0.055,1.2639,2.291,0.97339
0.056,1.2732,2.3179,0.97404
0.057,1.2827,2.345,0.97475
0.058,1.2923,2.3723,0.97551
0.059,1.3021,2.3998,0.97633
0.06,1.3121,2.4275,0.9772
0.061,1.3222,2.4554,0.97814
0.062,1.3325,2.4834,0.97913
0.063,1.3429,2.5117,0.98019
0.064,1.3535,2.5403,0.9813
0.065,1.3643,2.569,0.98248
0.066,1.3752,2.5979,0.98373
0.067,1.3863,2.6271,0.98504
0.068,1.3976,2.6565,0.98642
0.069,1.409,2.6861,0.98786
0.07,1.4205,2.716,0.98938
0.071,1.4323,2.746,0.99096
0.072,1.4442,2.7764,0.99262
0.073,1.4563,2.8069,0.99435
0.074,1.4685,2.8378,0.99615
0.075,1.4809,2.8688,0.99803
0.076,1.4935,2.9002,0.99999
0.077,1.5062,2.9317,1.002
0.078,1.5191,2.9636,1.0041
0.079,1.5322,2.9957,1.0064
0.08,1.5455,3.028,1.0086
0.081,1.5589,3.0607,1.011
0.082,1.5725,3.0936,1.0135
0.083,1.5863,3.1268,1.016
0.084,1.6002,3.1603,1.0186
0.085,1.6144,3.194,1.0214
0.086,1.6287,3.2281,1.0242
0.087,1.6432,3.2624,1.0271
0.088,1.6578,3.297,1.0301
0.089,1.6727,3.332,1.0332
0.09,1.6877,3.3672,1.0364
0.091,1.7029,3.4028,1.0398
0.092,1.7183,3.4386,1.0432
0.093,1.7339,3.4748,1.0467
0.094,1.7496,3.5113,1.0503
0.095,1.7656,3.5481,1.0541
0.096,1.7817,3.5852,1.058
0.097,1.798,3.6226,1.0619
0.098,1.8146,3.6604,1.066
0.099,1.8313,3.6986,1.0702
0.1,1.8482,3.737,1.0746
0.101,1.8653,3.7758,1.079
0.102,1.8826,3.815,1.0836
0.103,1.9001,3.8545,1.0883
0.104,1.9177,3.8943,1.0932
0.105,1.9356,3.9345,1.0982
0.106,1.9537,3.9751,1.1033
0.107,1.972,4.0161,1.1086
0.108,1.9905,4.0574,1.114
0.109,2.0092,4.0991,1.1195
0.11,2.0281,4.1411,1.1252
0.111,2.0473,4.1836,1.1311
0.112,2.0666,4.2264,1.1371
0.113,2.0861,4.2696,1.1432
0.114,2.1059,4.3132,1.1496
0.115,2.1259,4.3572,1.156
0.116,2.1461,4.4016,1.1627
0.117,2.1665,4.4464,1.1695
0.118,2.1871,4.4917,1.1765
0.119,2.2079,4.5373,1.1837
0.12,2.229,4.5833,1.191
0.121,2.2503,4.6298,1.1985
0.122,2.2719,4.6767,1.2063
0.123,2.2936,4.724,1.2142
0.124,2.3156,4.7718,1.2223
0.125,2.3378,4.82,1.2306
0.126,2.3603,4.8686,1.2391
0.127,2.383,4.9177,1.2478
0.128,2.4059,4.9672,1.2567
0.129,2.4291,5.0172,1.2658
0.13,2.4525,5.0676,1.2751
0.131,2.4762,5.1185,1.2847
0.132,2.5001,5.1699,1.2945
0.133,2.5242,5.2217,1.3045
0.134,2.5486,5.274,1.3148
0.135,2.5733,5.3268,1.3253
0.136,2.5982,5.3801,1.336
0.137,2.6233,5.4338,1.347
0.138,2.6488,5.4881,1.3582
0.139,2.6745,5.5428,1.3697
0.14,2.7004,5.598,1.3815
0.141,2.7266,5.6537,1.3935
0.142,2.7531,5.71,1.4058
0.143,2.7798,5.7667,1.4184
0.144,2.8069,5.824,1.4313
0.145,2.8341,5.8818,1.4444
0.146,2.8617,5.9401,1.4579
0.147,2.8896,5.9989,1.4716
0.148,2.9177,6.0583,1.4857
0.149,2.9461,6.1182,1.5
0.15,2.9748,6.1786,1.5147
0.151,3.0038,6.2396,1.5297
0.152,3.033,6.3011,1.5451
0.153,3.0626,6.3632,1.5607
0.154,3.0924,6.4259,1.5768
0.155,3.1226,6.4891,1.5931
0.156,3.153,6.5528,1.6098
0.157,3.1838,6.6171,1.6269
0.158,3.2148,6.682,1.6444
0.159,3.2462,6.7475,1.6622
0.16,3.2779,6.8136,1.6804
0.161,3.3098,6.8802,1.6991
0.162,3.3421,6.9474,1.7181
0.163,3.3747,7.0153,1.7375
0.164,3.4077,7.0837,1.7573
0.165,3.4409,7.1527,1.7776
0.166,3.4745,7.2223,1.7982
0.167,3.5084,7.2925,1.8194
0.168,3.5426,7.3634,1.8409
0.169,3.5771,7.4348,1.8629
0.17,3.612,7.5069,1.8854
0.171,3.6472,7.5795,1.9084
0.172,3.6828,7.6528,1.9318
0.173,3.7187,7.7268,1.9557
0.174,3.755,7.8013,1.9801
0.175,3.7915,7.8765,2.0051
0.176,3.8285,7.9524,2.0305
0.177,3.8658,8.0289,2.0565
0.178,3.9034,8.106,2.083
0.179,3.9414,8.1838,2.1101
0.18,3.9798,8.2622,2.1377
0.181,4.0185,8.3412,2.1659
0.182,4.0576,8.421,2.1946
0.183,4.097,8.5014,2.224
0.184,4.1369,8.5824,2.2539
0.185,4.1771,8.6641,2.2844
