2.165,1.0741,-0.029201
2.17,1.0739,-0.028513
2.175,1.0738,-0.027824
2.18,1.0736,-0.027137
2.185,1.0735,-0.026449
2.19,1.0734,-0.025762
2.195,1.0732,-0.025075
2.2,1.0731,-0.024389
2.205,1.073,-0.023704
2.21,1.0729,-0.023019
2.215,1.0728,-0.022335
2.22,1.0727,-0.021651
2.225,1.0726,-0.020968
2.23,1.0724,-0.020286
2.235,1.0724,-0.019605
2.24,1.0723,-0.018925
2.245,1.0722,-0.018246
2.25,1.0721,-0.017568
2.255,1.072,-0.016891
2.26,1.0719,-0.016215
2.265,1.0718,-0.01554
2.27,1.0717,-0.014866
2.275,1.0717,-0.014194
2.28,1.0716,-0.013523
2.285,1.0715,-0.012853
2.29,1.0715,-0.012185
2.295,1.0714,-0.011519
2.3,1.0714,-0.010854
2.305,1.0713,-0.01019
2.31,1.0713,-0.0095282
2.315,1.0712,-0.0088682
2.32,1.0712,-0.0082098
2.325,1.0711,-0.0075533
2.33,1.0711,-0.0068987
2.335,1.0711,-0.0062461
2.34,1.071,-0.0055954
2.345,1.071,-0.0049468
2.35,1.071,-0.0043003
2.355,1.071,-0.003656
2.36,1.0709,-0.0030139
2.365,1.0709,-0.0023741
2.37,1.0709,-0.0017366
2.375,1.0709,-0.0011015
2.38,1.0709,-0.00046893
2.385,1.0709,0.00016115
2.39,1.0709,0.00078865
2.395,1.0709,0.0014135
2.4,1.0709,0.0020357
2.405,1.0709,0.002655
2.41,1.071,0.0032716
2.415,1.071,0.0038853
2.42,1.071,0.0044961
2.425,1.071,0.0051039
2.43,1.071,0.0057086
2.435,1.0711,0.0063102
2.44,1.0711,0.0069086
2.445,1.0711,0.0075039
2.45,1.0712,0.0080958
2.455,1.0712,0.0086843
2.46,1.0713,0.0092695
2.465,1.0713,0.0098511
2.47,1.0714,0.010429
2.475,1.0714,0.011004
2.48,1.0715,0.011575
2.485,1.0715,0.012142
2.49,1.0716,0.012705
2.495,1.0717,0.013265
2.5,1.0717,0.013821
2.505,1.0718,0.014372
2.51,1.0719,0.01492
2.515,1.072,0.015464
2.52,1.072,0.016003
2.525,1.0721,0.016539
2.53,1.0722,0.01707
2.535,1.0723,0.017597
2.54,1.0724,0.018119
2.545,1.0725,0.018637
2.55,1.0726,0.019151
2.555,1.0727,0.01966
2.56,1.0728,0.020164
2.565,1.0729,0.020664
2.57,1.073,0.02116
2.575,1.0731,0.02165
2.58,1.0732,0.022136
2.585,1.0733,0.022617
2.59,1.0734,0.023093
2.595,1.0735,0.023564
2.6,1.0736,0.02403
2.605,1.0738,0.024491
2.61,1.0739,0.024946
2.615,1.074,0.025397
2.62,1.0741,0.025843
2.625,1.0743,0.026283
2.63,1.0744,0.026718
2.635,1.0745,0.027147
2.64,1.0747,0.027571
2.645,1.0748,0.02799
2.65,1.075,0.028403
2.655,1.0751,0.02881
2.66,1.0752,0.029212
2.665,1.0754,0.029608
2.67,1.0755,0.029998
2.675,1.0757,0.030383
2.68,1.0758,0.030762
2.685,1.076,0.031135
2.69,1.0762,0.031502
2.695,1.0763,0.031863
2.7,1.0765,0.032218
2.705,1.0766,0.032567
2.71,1.0768,0.03291
2.715,1.077,0.033247
2.72,1.0771,0.033578
2.725,1.0773,0.033903
2.73,1.0775,0.034221
2.735,1.0776,0.034533
2.74,1.0778,0.034839
2.745,1.078,0.035138
2.75,1.0782,0.035431
2.755,1.0783,0.035718
2.76,1.0785,0.035998
2.765,1.0787,0.036272
2.77,1.0789,0.036539
2.775,1.0791,0.0368
2.78,1.0793,0.037054
2.785,1.0794,0.037301
2.79,1.0796,0.037542
2.795,1.0798,0.037776
2.8,1.08,0.038003
2.805,1.0802,0.038224
2.81,1.0804,0.038437
2.815,1.0806,0.038644
2.82,1.0808,0.038845
2.825,1.081,0.039038
2.83,1.0812,0.039225
2.835,1.0814,0.039404
2.84,1.0816,0.039577
2.845,1.0818,0.039743
2.85,1.082,0.039902
2.855,1.0822,0.040054
2.86,1.0824,0.040198
2.865,1.0826,0.040336
2.87,1.0828,0.040467
2.875,1.083,0.040591
2.88,1.0832,0.040708
2.885,1.0834,0.040817
2.89,1.0836,0.04092
2.895,1.0838,0.041015
2.9,1.084,0.041104
2.905,1.0842,0.041185
2.91,1.0844,0.041259
2.915,1.0846,0.041326
2.92,1.0848,0.041386
2.925,1.085,0.041438
2.93,1.0852,0.041484
2.935,1.0854,0.041522
2.94,1.0856,0.041553
2.945,1.0858,0.041577
2.95,1.0861,0.041593
2.955,1.0863,0.041603
2.96,1.0865,0.041605
2.965,1.0867,0.0416
2.97,1.0869,0.041588
2.975,1.0871,0.041569
2.98,1.0873,0.041542
2.985,1.0875,0.041508
2.99,1.0877,0.041468
2.995,1.0879,0.041419
3,1.0881,0.041364
3.005,1.0883,0.041301
3.01,1.0885,0.041232
3.015,1.0887,0.041155
3.02,1.089,0.041071
3.025,1.0892,0.040979
3.03,1.0894,0.040881
3.035,1.0896,0.040776
3.04,1.0898,0.040663
3.045,1.09,0.040543
3.05,1.0902,0.040416
3.055,1.0904,0.040282
3.06,1.0906,0.040141
3.065,1.0908,0.039993
3.07,1.091,0.039837
3.075,1.0912,0.039675
3.08,1.0914,0.039505
3.085,1.0916,0.039329
3.09,1.0918,0.039146
3.095,1.092,0.038955
3.1,1.0922,0.038758
3.105,1.0924,0.038553
3.11,1.0925,0.038342
3.115,1.0927,0.038124
3.12,1.0929,0.037899
3.125,1.0931,0.037667
3.13,1.0933,0.037428
3.135,1.0935,0.037182
3.14,1.0937,0.03693
3.145,1.0939,0.03667
3.15,1.094,0.036404
3.155,1.0942,0.036132
3.16,1.0944,0.035852
3.165,1.0946,0.035566
3.17,1.0948,0.035273
3.175,1.0949,0.034973
3.18,1.0951,0.034667
3.185,1.0953,0.034354
3.19,1.0955,0.034035
3.195,1.0956,0.033709
3.2,1.0958,0.033377
3.205,1.096,0.033038
3.21,1.0961,0.032692
3.215,1.0963,0.03234
3.22,1.0964,0.031982
3.225,1.0966,0.031617
3.23,1.0968,0.031246
3.235,1.0969,0.030869
3.24,1.0971,0.030485
3.245,1.0972,0.030095
3.25,1.0974,0.029698
3.255,1.0975,0.029296
3.26,1.0977,0.028887
3.265,1.0978,0.028472
3.27,1.0979,0.028051
3.275,1.0981,0.027624
3.28,1.0982,0.02719
3.285,1.0984,0.026751
3.29,1.0985,0.026305
3.295,1.0986,0.025854
3.3,1.0987,0.025397
3.305,1.0989,0.024933
3.31,1.099,0.024464
3.315,1.0991,0.023989
3.32,1.0992,0.023508
3.325,1.0994,0.023021
3.33,1.0995,0.022528
3.335,1.0996,0.02203
3.34,1.0997,0.021526
3.345,1.0998,0.021016
3.35,1.0999,0.0205
3.355,1.1,0.019979
3.36,1.1001,0.019452
3.365,1.1002,0.018919
3.37,1.1003,0.018381
3.375,1.1004,0.017838
3.38,1.1005,0.017288
3.385,1.1005,0.016734
3.39,1.1006,0.016174
3.395,1.1007,0.015608
3.4,1.1008,0.015037
3.405,1.1009,0.014461
3.41,1.1009,0.013879
3.415,1.101,0.013292
3.42,1.1011,0.012699
3.425,1.1011,0.012101
3.43,1.1012,0.011498
3.435,1.1012,0.01089
3.44,1.1013,0.010276
3.445,1.1013,0.0096574
3.45,1.1014,0.0090334
3.455,1.1014,0.0084042
3.46,1.1015,0.0077699
3.465,1.1015,0.0071305
3.47,1.1015,0.0064859
3.475,1.1016,0.0058363
3.48,1.1016,0.0051816
3.485,1.1016,0.0045219
3.49,1.1017,0.0038571
3.495,1.1017,0.0031874
3.5,1.1017,0.0025126
3.505,1.1017,0.0018329
3.51,1.1017,0.0011483
3.515,1.1017,0.00045867
3.52,1.1017,-0.00023584
3.525,1.1017,-0.00093527
3.53,1.1017,-0.0016396
3.535,1.1017,-0.0023488
3.54,1.1017,-0.0030628
3.545,1.1017,-0.0037818
3.55,1.1016,-0.0045055
3.555,1.1016,-0.0052341
3.56,1.1016,-0.0059675
3.565,1.1016,-0.0067058
3.57,1.1015,-0.0074488
3.575,1.1015,-0.0081966
3.58,1.1014,-0.0089493
3.585,1.1014,-0.0097067
3.59,1.1013,-0.010469
3.595,1.1013,-0.011236
3.6,1.1012,-0.012008
3.605,1.1012,-0.012784
3.61,1.1011,-0.013565
3.615,1.101,-0.014351
3.62,1.101,-0.015142
3.625,1.1009,-0.015938
3.63,1.1008,-0.016738
3.635,1.1007,-0.017543
3.64,1.1006,-0.018353
3.645,1.1005,-0.019167
3.65,1.1004,-0.019986
3.655,1.1003,-0.020811
3.66,1.1002,-0.021639
3.665,1.1001,-0.022473
3.67,1.1,-0.023311
3.675,1.0999,-0.024155
3.68,1.0998,-0.025002
3.685,1.0996,-0.025855
3.69,1.0995,-0.026713
3.695,1.0994,-0.027575
3.7,1.0992,-0.028442
3.705,1.0991,-0.029314
3.71,1.0989,-0.030191
3.715,1.0988,-0.031073
3.72,1.0986,-0.03196
3.725,1.0985,-0.032851
3.73,1.0983,-0.033748
3.735,1.0981,-0.034649
3.74,1.0979,-0.035556
3.745,1.0978,-0.036467
3.75,1.0976,-0.037383
3.755,1.0974,-0.038305
3.76,1.0972,-0.039231
3.765,1.097,-0.040163
3.77,1.0968,-0.041099
3.775,1.0966,-0.042041
3.78,1.0964,-0.042988
3.785,1.0962,-0.04394
3.79,1.0959,-0.044898
3.795,1.0957,-0.04586
3.8,1.0955,-0.046828
3.805,1.0952,-0.047801
3.81,1.095,-0.04878
3.815,1.0947,-0.049764
3.82,1.0945,-0.050753
3.825,1.0942,-0.051748
3.83,1.094,-0.052748
3.835,1.0937,-0.053754
3.84,1.0934,-0.054765
3.845,1.0932,-0.055782
3.85,1.0929,-0.056805
3.855,1.0926,-0.057834
3.86,1.0923,-0.058868
3.865,1.092,-0.059908
3.87,1.0917,-0.060954
3.875,1.0914,-0.062006
3.88,1.0911,-0.063064
3.885,1.0908,-0.064127
3.89,1.0904,-0.065197
3.895,1.0901,-0.066273
3.9,1.0898,-0.067356
3.905,1.0894,-0.068444
3.91,1.0891,-0.069539
3.915,1.0887,-0.07064
3.92,1.0884,-0.071748
3.925,1.088,-0.072862
3.93,1.0877,-0.073983
3.935,1.0873,-0.07511
3.94,1.0869,-0.076245
3.945,1.0865,-0.077386
3.95,1.0861,-0.078534
3.955,1.0857,-0.079688
3.96,1.0853,-0.08085
3.965,1.0849,-0.082019
3.97,1.0845,-0.083195
3.975,1.0841,-0.084379
3.98,1.0837,-0.08557
3.985,1.0832,-0.086768
3.99,1.0828,-0.087974
3.995,1.0824,-0.089188
4,1.0819,-0.090409
4.005,1.0815,-0.091638
4.01,1.081,-0.092875
4.015,1.0805,-0.094121
4.02,1.0801,-0.095374
4.025,1.0796,-0.096636
4.03,1.0791,-0.097906
4.035,1.0786,-0.099184
4.04,1.0781,-0.10047
4.045,1.0776,-0.10177
4.05,1.0771,-0.10307
4.055,1.0766,-0.10439
4.06,1.076,-0.10571
4.065,1.0755,-0.10704
4.07,1.075,-0.10838
4.075,1.0744,-0.10973
4.08,1.0739,-0.11109
4.085,1.0733,-0.11246
4.09,1.0727,-0.11384
4.095,1.0722,-0.11523
4.1,1.0716,-0.11663
4.105,1.071,-0.11804
4.11,1.0704,-0.11946
4.115,1.0698,-0.1209
4.12,1.0692,-0.12234
4.125,1.0686,-0.12379
4.13,1.068,-0.12526
4.135,1.0673,-0.12673
4.14,1.0667,-0.12822
4.145,1.0661,-0.12972
4.15,1.0654,-0.13123
4.155,1.0647,-0.13275
4.16,1.0641,-0.13429
4.165,1.0634,-0.13583
4.17,1.0627,-0.13739
4.175,1.062,-0.13897
4.18,1.0613,-0.14055
4.185,1.0606,-0.14215
4.19,1.0599,-0.14376
4.195,1.0592,-0.14539
4.2,1.0585,-0.14703
4.205,1.0577,-0.14868
4.21,1.057,-0.15035
4.215,1.0562,-0.15204
4.22,1.0554,-0.15373
4.225,1.0547,-0.15545
4.23,1.0539,-0.15718
4.235,1.0531,-0.15892
4.24,1.0523,-0.16068
4.245,1.0515,-0.16246
4.25,1.0507,-0.16425
4.255,1.0498,-0.16606
4.26,1.049,-0.16789
4.265,1.0482,-0.16973
4.27,1.0473,-0.1716
4.275,1.0465,-0.17348
4.28,1.0456,-0.17537
4.285,1.0447,-0.17729
4.29,1.0438,-0.17923
4.295,1.0429,-0.18118
4.3,1.042,-0.18316
4.305,1.0411,-0.18515
4.31,1.0401,-0.18717
4.315,1.0392,-0.18921
4.32,1.0383,-0.19126
4.325,1.0373,-0.19334
4.33,1.0363,-0.19545
4.335,1.0353,-0.19757
4.34,1.0343,-0.19972
4.345,1.0333,-0.20189
4.35,1.0323,-0.20408
4.355,1.0313,-0.2063
4.36,1.0303,-0.20855
4.365,1.0292,-0.21082
4.37,1.0282,-0.21311
4.375,1.0271,-0.21543
4.38,1.026,-0.21778
4.385,1.0249,-0.22016
4.39,1.0238,-0.22256
4.395,1.0227,-0.22499
4.4,1.0215,-0.22746
4.405,1.0204,-0.22995
4.41,1.0192,-0.23247
4.415,1.0181,-0.23502
4.42,1.0169,-0.23761
4.425,1.0157,-0.24022
4.43,1.0145,-0.24288
4.435,1.0133,-0.24556
4.44,1.012,-0.24828
4.445,1.0108,-0.25103
4.45,1.0095,-0.25382
4.455,1.0083,-0.25665
4.46,1.007,-0.25951
4.465,1.0057,-0.26241
4.47,1.0043,-0.26535
4.475,1.003,-0.26834
4.48,1.0017,-0.27136
4.485,1.0003,-0.27442
4.49,0.99891,-0.27753
4.495,0.99752,-0.28069
4.5,0.9961,-0.28388
4.505,0.99468,-0.28713
4.51,0.99323,-0.29042
4.515,0.99177,-0.29376
4.52,0.9903,-0.29715
4.525,0.9888,-0.30059
4.53,0.98729,-0.30408
4.535,0.98576,-0.30762
4.54,0.98421,-0.31122
4.545,0.98265,-0.31488
4.55,0.98106,-0.31859
4.555,0.97946,-0.32236
4.56,0.97784,-0.32619
4.565,0.9762,-0.33008
4.57,0.97454,-0.33404
4.575,0.97286,-0.33806
4.58,0.97116,-0.34215
4.585,0.96944,-0.3463
4.59,0.9677,-0.35053
4.595,0.96593,-0.35482
4.6,0.96415,-0.35919
4.605,0.96234,-0.36364
4.61,0.96051,-0.36816
4.615,0.95866,-0.37276
4.62,0.95678,-0.37745
4.625,0.95488,-0.38221
4.63,0.95296,-0.38707
4.635,0.95101,-0.39201
4.64,0.94904,-0.39705
4.645,0.94704,-0.40217
4.65,0.94502,-0.4074
4.655,0.94297,-0.41272
4.66,0.94089,-0.41815
4.665,0.93879,-0.42368
4.67,0.93665,-0.42932
4.675,0.93449,-0.43507
4.68,0.9323,-0.44094
4.685,0.93008,-0.44692
4.69,0.92783,-0.45303
4.695,0.92555,-0.45926
4.7,0.92324,-0.46562
4.705,0.9209,-0.47211
4.71,0.91852,-0.47874
4.715,0.91611,-0.4855
4.72,0.91366,-0.49242
4.725,0.91118,-0.49948
4.73,0.90867,-0.5067
4.735,0.90612,-0.51408
4.74,0.90353,-0.52162
4.745,0.9009,-0.52933
4.75,0.89823,-0.53722
4.755,0.89553,-0.54529
4.76,0.89278,-0.55354
4.765,0.88999,-0.562
4.77,0.88716,-0.57065
4.775,0.88429,-0.57951
4.78,0.88137,-0.58858
4.785,0.8784,-0.59788
